order_date,region,category,quantity,sales,profit
2025-04-05,West,Furniture,5,197.27,0.07
2025-04-05,West,Office Supplies,6,361.82,21.56
2025-04-05,West,Office Supplies,8,810.55,69.87
2025-04-05,Central,Technology,4,106.89,18.6
2025-04-05,East,Technology,5,544.89,120.72
2025-04-05,South,Technology,9,291.49,34.62
2025-04-05,East,Technology,2,251.33,-9.55
2025-04-05,East,Office Supplies,1,368.0,68.4
2025-04-06,West,Technology,1,190.24,43.83
2025-04-06,East,Office Supplies,4,380.5,106.43
2025-04-06,West,Technology,4,140.25,40.88
2025-04-06,East,Technology,2,378.7,146.15
2025-04-06,Central,Technology,1,499.12,61.67
2025-04-06,East,Technology,9,339.31,46.94
2025-04-06,East,Furniture,5,318.19,111.08
2025-04-06,East,Furniture,1,56.6,18.06
2025-04-06,South,Office Supplies,4,150.8,14.66
2025-04-06,East,Technology,1,663.97,26.1
2025-04-06,South,Technology,7,57.89,6.3
2025-04-07,Central,Office Supplies,5,69.65,26.27
2025-04-07,Central,Furniture,7,379.37,23.72
2025-04-07,East,Technology,5,84.15,16.96
2025-04-07,West,Furniture,6,26.24,5.96
2025-04-07,East,Furniture,9,181.13,22.5
2025-04-07,Central,Furniture,6,655.22,-4.98
2025-04-08,Central,Furniture,8,455.91,71.88
2025-04-08,Central,Technology,6,534.32,166.31
2025-04-08,East,Furniture,2,20.08,0.16
2025-04-08,East,Technology,3,240.47,67.89
2025-04-08,Central,Technology,3,121.27,24.86
2025-04-08,East,Office Supplies,7,125.84,29.12
2025-04-08,West,Technology,4,61.27,14.59
2025-04-08,Central,Office Supplies,7,681.46,132.3
2025-04-08,Central,Technology,5,321.82,10.48
2025-04-08,South,Technology,2,298.42,30.2
2025-04-09,Central,Technology,3,241.57,68.35
2025-04-09,East,Technology,6,223.43,77.11
2025-04-09,East,Furniture,8,185.37,16.54
2025-04-09,East,Furniture,6,328.35,69.75
2025-04-09,West,Technology,6,221.82,-8.21
2025-04-09,West,Technology,4,202.4,80.37
2025-04-09,Central,Technology,4,398.44,126.13
2025-04-09,East,Office Supplies,4,296.95,21.98
2025-04-10,Central,Technology,6,57.03,-0.27
2025-04-10,West,Furniture,9,145.7,20.76
2025-04-10,Central,Office Supplies,5,207.46,10.17
2025-04-10,East,Technology,6,24.31,6.87
2025-04-10,Central,Furniture,4,289.56,3.83
2025-04-10,Central,Furniture,2,77.23,28.31
2025-04-10,East,Office Supplies,9,294.49,106.46
2025-04-10,Central,Furniture,1,142.72,42.96
2025-04-10,East,Office Supplies,5,178.01,5.31
2025-04-11,Central,Furniture,7,404.88,142.77
2025-04-11,East,Technology,5,589.43,147.8
2025-04-11,East,Furniture,7,40.41,14.88
2025-04-11,South,Office Supplies,6,133.91,12.78
2025-04-11,South,Technology,4,163.63,8.4
2025-04-11,East,Technology,2,157.5,46.69
2025-04-12,Central,Office Supplies,6,339.5,129.51
2025-04-12,South,Office Supplies,2,183.87,36.22
2025-04-12,East,Office Supplies,9,192.73,-9.61
2025-04-12,East,Technology,7,281.03,75.95
2025-04-12,East,Office Supplies,9,294.24,107.55
2025-04-12,East,Furniture,4,3.72,0.47
2025-04-12,Central,Furniture,8,204.23,-8.27
2025-04-12,Central,Office Supplies,8,143.59,51.76
2025-04-12,Central,Office Supplies,6,347.45,34.4
2025-04-13,East,Technology,8,275.67,17.65
2025-04-13,Central,Technology,2,395.1,-17.29
2025-04-13,East,Technology,1,305.85,-12.99
2025-04-13,East,Technology,3,488.21,49.45
2025-04-13,East,Technology,1,101.43,38.16
2025-04-14,West,Technology,3,211.37,0.71
2025-04-14,South,Technology,5,163.05,36.2
2025-04-14,Central,Office Supplies,9,123.26,16.72
2025-04-14,East,Office Supplies,5,304.89,18.88
2025-04-14,West,Technology,7,122.95,34.1
2025-04-15,Central,Furniture,9,214.63,37.72
2025-04-15,West,Office Supplies,8,76.29,8.88
2025-04-15,Central,Office Supplies,4,82.96,24.04
2025-04-15,South,Technology,4,141.14,23.66
2025-04-15,East,Furniture,4,91.99,28.3
2025-04-16,South,Furniture,2,133.14,52.16
2025-04-16,South,Office Supplies,4,608.84,205.08
2025-04-16,Central,Technology,3,314.5,17.9
2025-04-16,East,Furniture,6,325.57,51.16
2025-04-16,Central,Office Supplies,6,299.66,-11.25
2025-04-16,Central,Furniture,2,267.85,13.26
2025-04-17,West,Furniture,1,94.59,8.98
2025-04-17,Central,Furniture,2,324.5,90.25
2025-04-17,West,Office Supplies,2,248.73,84.46
2025-04-17,South,Furniture,2,320.71,42.96
2025-04-17,East,Furniture,2,1055.28,218.35
2025-04-17,West,Office Supplies,8,15.53,5.99
2025-04-18,Central,Technology,9,503.31,134.56
2025-04-18,Central,Office Supplies,6,868.4,129.56
2025-04-18,South,Office Supplies,9,174.14,66.32
2025-04-18,Central,Technology,8,479.59,7.01
2025-04-18,South,Technology,8,873.7,203.1
2025-04-19,East,Technology,8,401.89,67.12
2025-04-19,East,Office Supplies,4,529.35,-15.43
2025-04-19,Central,Technology,3,119.88,17.04
2025-04-19,East,Office Supplies,5,241.33,25.55
2025-04-19,West,Office Supplies,6,126.48,3.64
2025-04-19,Central,Furniture,1,981.13,2.32
2025-04-19,South,Technology,7,504.82,-2.68
2025-04-19,West,Office Supplies,8,354.23,98.82
2025-04-19,Central,Office Supplies,6,588.33,135.82
2025-04-19,South,Office Supplies,1,167.73,6.24
2025-04-20,East,Furniture,7,346.52,33.52
2025-04-20,South,Office Supplies,2,242.48,5.29
2025-04-20,East,Technology,5,346.89,18.39
2025-04-20,West,Office Supplies,1,14.48,4.74
2025-04-20,East,Technology,9,160.25,50.62
2025-04-20,East,Office Supplies,1,122.59,11.82
2025-04-21,South,Office Supplies,2,74.93,18.71
2025-04-21,East,Office Supplies,7,801.55,142.2
2025-04-21,East,Office Supplies,3,286.44,83.98
2025-04-21,East,Technology,1,24.07,-0.96
2025-04-21,Central,Office Supplies,7,400.21,59.37
2025-04-22,West,Technology,1,628.81,-20.56
2025-04-22,West,Furniture,6,207.35,79.65
2025-04-22,Central,Office Supplies,3,549.97,27.45
2025-04-22,East,Furniture,5,269.13,60.51
2025-04-22,West,Office Supplies,6,193.69,42.71
2025-04-23,Central,Technology,3,72.1,12.96
2025-04-23,West,Office Supplies,4,907.37,231.32
2025-04-23,East,Office Supplies,9,84.81,13.77
2025-04-23,South,Office Supplies,7,377.92,-15.41
2025-04-23,East,Furniture,9,451.94,174.44
2025-04-23,East,Office Supplies,1,538.05,63.8
2025-04-24,West,Office Supplies,1,175.79,12.6
2025-04-24,East,Office Supplies,3,219.62,9.86
2025-04-24,East,Office Supplies,1,178.89,21.09
2025-04-25,South,Technology,1,194.91,51.49
2025-04-25,East,Furniture,2,505.32,110.5
2025-04-25,South,Furniture,7,222.39,65.39
2025-04-25,East,Technology,9,725.5,90.87
2025-04-25,West,Technology,4,455.07,101.56
2025-04-25,Central,Office Supplies,1,129.27,42.04
2025-04-25,East,Technology,6,175.51,21.69
2025-04-25,East,Furniture,2,109.04,33.86
2025-04-26,East,Technology,7,300.77,86.06
2025-04-26,West,Furniture,9,138.06,28.26
2025-04-26,East,Furniture,4,295.44,76.26
2025-04-27,East,Technology,9,126.73,-5.21
2025-04-27,East,Technology,4,73.73,7.93
2025-04-27,East,Technology,1,726.19,10.37
2025-04-27,South,Office Supplies,2,422.11,59.92
2025-04-27,East,Technology,9,812.7,190.39
2025-04-27,Central,Technology,3,117.5,40.27
2025-04-27,South,Technology,9,130.59,24.53
2025-04-28,West,Technology,9,280.85,-2.56
2025-04-28,East,Office Supplies,7,419.27,90.63
2025-04-28,South,Office Supplies,4,248.9,35.49
2025-04-28,Central,Technology,2,535.16,-0.23
2025-04-28,Central,Technology,8,622.28,-20.09
2025-04-28,South,Technology,7,299.47,-6.55
2025-04-28,West,Office Supplies,4,86.3,22.31
2025-04-28,South,Furniture,7,189.32,20.03
2025-04-28,East,Office Supplies,7,472.28,11.89
2025-04-29,West,Technology,7,612.22,222.55
2025-04-29,Central,Office Supplies,4,167.9,35.49
2025-04-29,West,Office Supplies,5,182.19,51.92
2025-04-29,Central,Office Supplies,3,182.99,4.02
2025-04-29,Central,Furniture,5,454.84,152.93
2025-04-29,West,Furniture,9,317.47,82.83
2025-04-30,Central,Technology,4,187.12,-6.26
2025-04-30,West,Technology,5,97.67,27.83
2025-04-30,Central,Furniture,1,210.05,1.41
2025-04-30,Central,Technology,2,716.04,42.35
2025-04-30,South,Office Supplies,3,313.67,59.94
2025-05-01,West,Office Supplies,5,27.7,7.83
2025-05-01,South,Office Supplies,5,347.07,67.4
2025-05-01,South,Technology,8,642.71,7.04
2025-05-01,South,Furniture,2,86.36,10.19
2025-05-01,East,Office Supplies,5,237.02,33.64
2025-05-01,West,Furniture,4,255.54,53.86
2025-05-01,West,Technology,3,117.76,5.18
2025-05-01,Central,Technology,3,103.49,4.21
2025-05-01,East,Office Supplies,5,162.02,15.93
2025-05-02,South,Furniture,2,317.96,20.23
2025-05-02,East,Technology,1,72.32,22.05
2025-05-02,West,Office Supplies,2,83.19,10.12
2025-05-02,East,Furniture,3,261.32,64.68
2025-05-02,East,Office Supplies,5,357.63,138.38
2025-05-02,West,Technology,2,191.41,-9.39
2025-05-02,East,Technology,1,85.73,34.19
2025-05-02,East,Technology,6,317.67,15.57
2025-05-03,West,Office Supplies,4,283.65,15.18
2025-05-03,West,Office Supplies,3,478.22,89.2
2025-05-03,East,Furniture,5,222.7,43.08
2025-05-03,East,Office Supplies,2,367.46,67.84
2025-05-03,West,Furniture,1,46.6,-0.94
2025-05-03,East,Technology,9,92.66,6.48
2025-05-03,East,Furniture,9,122.01,22.96
2025-05-04,Central,Furniture,1,122.06,-3.05
2025-05-04,West,Technology,2,258.83,21.89
2025-05-04,South,Office Supplies,3,95.67,26.91
2025-05-04,Central,Technology,2,181.68,32.35
2025-05-04,East,Technology,5,168.59,60.09
2025-05-04,West,Furniture,1,194.82,3.97
2025-05-04,West,Office Supplies,2,208.51,20.54
2025-05-04,East,Technology,5,751.0,1.01
2025-05-05,West,Furniture,3,162.12,64.68
2025-05-05,East,Office Supplies,1,123.1,-0.42
2025-05-06,South,Furniture,8,527.67,-21.23
2025-05-06,South,Technology,7,361.78,19.91
2025-05-06,South,Technology,1,75.67,1.5
2025-05-06,West,Office Supplies,4,496.26,166.67
2025-05-06,East,Furniture,3,204.2,49.65
2025-05-07,East,Technology,8,63.0,20.17
2025-05-07,West,Office Supplies,6,50.93,4.13
2025-05-07,West,Technology,3,235.56,87.37
2025-05-07,West,Furniture,6,1039.42,76.94
2025-05-07,West,Technology,1,189.22,13.82
2025-05-08,Central,Technology,8,82.75,14.13
2025-05-08,Central,Furniture,6,82.11,4.56
2025-05-08,West,Furniture,6,178.13,1.48
2025-05-08,East,Furniture,8,155.19,3.96
2025-05-08,East,Office Supplies,4,561.52,147.71
2025-05-08,West,Office Supplies,2,156.7,41.12
2025-05-08,South,Furniture,7,306.12,74.16
2025-05-08,East,Technology,4,111.59,2.17
2025-05-08,East,Office Supplies,9,68.87,23.63
2025-05-08,Central,Office Supplies,1,500.14,126.91
2025-05-08,South,Office Supplies,1,312.61,52.42
2025-05-08,Central,Office Supplies,9,214.62,71.87
2025-05-09,South,Office Supplies,3,180.56,16.59
2025-05-09,South,Furniture,2,183.74,37.63
2025-05-09,West,Furniture,6,236.45,42.79
2025-05-09,East,Technology,9,272.64,25.67
2025-05-09,Central,Office Supplies,6,454.23,2.51
2025-05-09,East,Furniture,8,217.59,63.0
2025-05-10,East,Furniture,7,237.61,74.46
2025-05-10,South,Technology,2,378.39,115.72
2025-05-10,West,Technology,3,451.08,76.09
2025-05-11,Central,Technology,2,152.15,58.23
2025-05-11,East,Technology,5,155.83,45.67
2025-05-11,East,Office Supplies,8,199.98,77.52
2025-05-11,West,Technology,2,279.89,71.83
2025-05-11,East,Office Supplies,7,293.46,1.03
2025-05-11,South,Furniture,1,288.4,100.31
2025-05-11,West,Furniture,2,145.56,27.11
2025-05-11,East,Office Supplies,2,451.17,17.17
2025-05-11,East,Technology,3,1422.22,425.94
2025-05-12,West,Office Supplies,5,706.17,276.07
2025-05-12,Central,Office Supplies,8,538.32,78.41
2025-05-12,West,Technology,4,125.1,39.45
2025-05-12,East,Technology,7,68.46,25.3
2025-05-13,West,Technology,2,188.21,27.4
2025-05-13,Central,Office Supplies,5,288.92,6.37
2025-05-14,East,Furniture,1,102.32,30.92
2025-05-14,East,Office Supplies,4,190.34,50.12
2025-05-14,Central,Office Supplies,5,156.65,44.25
2025-05-14,South,Office Supplies,6,59.9,2.68
2025-05-14,East,Technology,8,259.31,37.85
2025-05-14,West,Furniture,1,110.12,6.44
2025-05-14,West,Technology,3,434.2,171.57
2025-05-14,Central,Furniture,5,235.15,-9.11
2025-05-15,South,Technology,7,375.78,52.75
2025-05-15,Central,Furniture,1,412.64,133.52
2025-05-15,East,Technology,6,97.38,3.27
2025-05-15,South,Technology,1,287.6,35.55
2025-05-15,South,Office Supplies,4,143.55,27.21
2025-05-16,East,Office Supplies,2,362.51,127.01
2025-05-16,Central,Furniture,7,149.39,14.99
2025-05-16,Central,Furniture,9,66.97,24.36
2025-05-16,East,Office Supplies,4,141.79,13.56
2025-05-16,West,Office Supplies,5,370.53,80.12
2025-05-16,West,Office Supplies,7,599.77,55.29
2025-05-16,West,Furniture,8,508.39,134.21
2025-05-17,West,Technology,4,169.94,33.89
2025-05-17,East,Technology,8,319.43,73.35
2025-05-18,West,Office Supplies,8,257.57,84.45
2025-05-18,East,Technology,5,185.52,-2.26
2025-05-18,Central,Office Supplies,5,302.29,11.74
2025-05-18,South,Technology,6,131.01,0.67
2025-05-18,West,Office Supplies,2,146.24,4.68
2025-05-18,South,Technology,3,1183.67,292.01
2025-05-18,East,Office Supplies,3,44.04,14.05
2025-05-19,West,Furniture,7,87.67,31.55
2025-05-19,South,Office Supplies,2,56.13,20.2
2025-05-19,East,Furniture,8,208.57,69.11
2025-05-19,East,Office Supplies,4,72.94,17.12
2025-05-19,West,Office Supplies,8,248.96,-0.74
2025-05-20,East,Furniture,4,445.94,5.12
2025-05-20,West,Technology,8,275.83,-2.95
2025-05-20,West,Office Supplies,9,227.69,32.59
2025-05-20,West,Technology,5,176.77,45.81
2025-05-20,East,Technology,9,648.62,98.37
2025-05-20,West,Technology,1,579.57,17.53
2025-05-20,West,Office Supplies,5,129.42,46.59
2025-05-20,East,Office Supplies,1,267.64,31.73
2025-05-21,East,Furniture,8,136.56,-4.85
2025-05-21,East,Technology,9,369.57,107.73
2025-05-21,East,Office Supplies,4,254.59,46.81
2025-05-21,Central,Furniture,1,259.46,8.71
2025-05-21,Central,Office Supplies,3,33.64,8.13
2025-05-21,East,Technology,3,114.92,14.84
2025-05-21,Central,Office Supplies,8,83.4,6.71
2025-05-21,South,Furniture,7,43.56,1.91
2025-05-21,South,Technology,7,625.79,98.38
2025-05-22,Central,Furniture,3,389.39,-12.45
2025-05-22,East,Office Supplies,4,246.0,76.49
2025-05-22,East,Furniture,6,91.66,21.21
2025-05-22,West,Office Supplies,7,450.88,-2.66
2025-05-23,Central,Furniture,7,628.61,-1.85
2025-05-23,East,Technology,9,357.31,66.87
2025-05-23,South,Technology,8,9.11,3.63
2025-05-24,East,Office Supplies,2,170.22,26.93
2025-05-24,Central,Furniture,3,151.23,23.64
2025-05-24,West,Furniture,9,108.07,16.71
2025-05-24,West,Furniture,5,387.62,78.96
2025-05-25,South,Office Supplies,8,628.41,251.06
2025-05-25,East,Furniture,6,1154.14,51.4
2025-05-25,East,Furniture,6,71.38,11.01
2025-05-25,South,Office Supplies,3,201.95,57.61
2025-05-25,South,Technology,4,735.24,204.4
2025-05-26,East,Technology,2,416.65,141.07
2025-05-26,East,Technology,7,282.61,96.09
2025-05-26,Central,Furniture,2,437.16,44.51
2025-05-26,West,Technology,7,470.26,147.18
2025-05-26,West,Office Supplies,8,96.78,21.9
2025-05-27,East,Office Supplies,7,135.7,52.95
2025-05-27,East,Technology,9,183.64,13.3
2025-05-27,East,Technology,8,184.47,52.93
2025-05-27,West,Furniture,1,272.08,64.51
2025-05-27,West,Office Supplies,7,120.31,14.38
2025-05-27,West,Office Supplies,5,567.83,39.75
2025-05-27,East,Technology,5,245.59,50.59
2025-05-28,Central,Office Supplies,9,211.23,2.89
2025-05-28,South,Technology,2,106.78,21.06
2025-05-28,South,Office Supplies,8,126.21,9.07
2025-05-28,West,Technology,5,71.7,0.68
2025-05-28,East,Office Supplies,1,336.55,48.23
2025-05-29,East,Office Supplies,9,379.67,143.19
2025-05-29,Central,Furniture,7,47.28,10.38
2025-05-29,West,Technology,3,77.99,29.83
2025-05-29,Central,Office Supplies,5,434.49,172.8
2025-05-29,East,Technology,2,427.72,12.48
2025-05-30,West,Office Supplies,6,544.62,175.58
2025-05-30,South,Technology,6,81.81,27.23
2025-05-30,South,Furniture,6,379.66,58.39
2025-05-30,South,Office Supplies,4,442.28,136.94
2025-05-30,West,Office Supplies,2,235.94,59.29
2025-05-30,Central,Office Supplies,2,131.46,36.2
2025-05-30,South,Furniture,1,321.24,87.55
2025-05-30,East,Office Supplies,5,270.13,4.4
2025-05-30,East,Technology,7,406.29,130.31
2025-05-30,Central,Technology,3,366.48,55.33
2025-05-30,Central,Technology,8,277.32,77.55
2025-05-30,East,Technology,2,231.53,89.5
2025-05-31,South,Furniture,9,165.52,8.61
2025-05-31,East,Technology,3,341.5,7.44
2025-05-31,East,Technology,8,124.42,10.87
2025-06-01,South,Office Supplies,3,217.13,72.88
2025-06-01,East,Office Supplies,9,536.22,163.47
2025-06-01,East,Furniture,4,107.29,41.6
2025-06-01,West,Office Supplies,5,187.03,25.92
2025-06-01,West,Furniture,2,149.5,41.47
2025-06-01,Central,Furniture,1,189.92,54.46
2025-06-01,Central,Furniture,2,191.83,37.87
2025-06-01,East,Furniture,6,131.0,51.63
2025-06-01,West,Furniture,7,292.31,81.4
2025-06-01,East,Technology,1,310.71,58.22
2025-06-01,Central,Office Supplies,2,114.72,35.89
2025-06-01,East,Office Supplies,4,728.09,-18.67
2025-06-02,East,Office Supplies,4,575.66,172.12
2025-06-02,Central,Technology,2,159.94,18.68
2025-06-02,East,Furniture,7,391.13,87.78
2025-06-02,East,Furniture,4,507.17,169.43
2025-06-03,Central,Office Supplies,2,184.44,61.47
2025-06-03,East,Furniture,8,179.3,4.21
2025-06-03,South,Technology,1,205.7,8.97
2025-06-03,Central,Technology,1,34.48,12.57
2025-06-03,East,Office Supplies,7,290.53,107.2
2025-06-04,Central,Furniture,7,120.43,38.66
2025-06-04,East,Office Supplies,6,187.71,68.39
2025-06-04,South,Office Supplies,9,281.19,38.84
2025-06-04,East,Office Supplies,8,248.12,10.55
2025-06-05,Central,Office Supplies,1,86.71,21.52
2025-06-05,Central,Technology,3,113.39,31.66
2025-06-05,East,Office Supplies,8,85.26,31.63
2025-06-05,East,Technology,8,468.8,51.7
2025-06-06,East,Technology,1,580.51,166.01
2025-06-06,East,Furniture,1,78.66,6.75
2025-06-06,South,Technology,8,85.12,18.38
2025-06-07,East,Office Supplies,3,122.53,37.52
2025-06-07,Central,Technology,6,106.85,19.96
2025-06-07,East,Office Supplies,2,139.65,14.2
2025-06-08,East,Technology,2,811.81,-38.86
2025-06-08,West,Technology,2,188.5,-4.2
2025-06-08,East,Technology,6,442.4,24.57
2025-06-09,West,Furniture,2,547.47,122.78
2025-06-09,South,Technology,5,171.13,38.89
2025-06-09,East,Technology,8,152.57,2.89
2025-06-09,West,Technology,8,378.09,130.71
2025-06-09,West,Technology,7,85.59,7.96
2025-06-09,East,Office Supplies,8,177.31,-0.73
2025-06-09,West,Office Supplies,9,112.28,23.42
2025-06-09,East,Furniture,7,209.35,11.79
2025-06-09,Central,Furniture,6,425.96,81.47
2025-06-10,South,Furniture,8,74.13,8.97
2025-06-10,West,Technology,3,374.01,144.5
2025-06-10,West,Office Supplies,9,155.63,30.64
2025-06-10,East,Technology,7,369.91,94.38
2025-06-10,West,Technology,4,209.52,79.89
2025-06-10,West,Technology,2,282.24,-11.47
2025-06-10,Central,Furniture,6,49.14,10.71
2025-06-10,West,Technology,2,276.1,32.99
2025-06-10,West,Technology,6,174.02,-7.01
2025-06-10,Central,Office Supplies,4,522.28,-7.84
2025-06-11,West,Technology,5,126.35,23.91
2025-06-11,East,Technology,9,276.57,86.35
2025-06-11,East,Technology,7,186.77,63.42
2025-06-11,Central,Office Supplies,9,116.42,11.27
2025-06-11,East,Furniture,4,83.11,20.31
2025-06-11,East,Furniture,9,236.11,42.96
2025-06-11,Central,Furniture,1,536.69,189.3
2025-06-12,East,Office Supplies,8,320.02,86.33
2025-06-12,East,Technology,7,665.39,244.79
2025-06-12,East,Office Supplies,6,247.79,63.41
2025-06-12,East,Furniture,2,241.15,95.45
2025-06-13,East,Furniture,6,147.15,24.41
2025-06-13,Central,Furniture,3,80.64,3.2
2025-06-13,West,Technology,5,353.68,-10.79
2025-06-14,East,Office Supplies,8,76.63,16.55
2025-06-14,West,Office Supplies,5,86.3,30.26
2025-06-14,East,Office Supplies,9,710.66,200.34
2025-06-14,East,Office Supplies,6,36.4,6.3
2025-06-14,South,Furniture,9,194.25,38.01
2025-06-14,South,Technology,8,96.4,2.62
2025-06-14,East,Furniture,3,640.81,248.07
2025-06-14,East,Technology,7,340.79,77.23
2025-06-14,West,Office Supplies,2,317.35,51.39
2025-06-14,East,Technology,7,41.95,16.05
2025-06-14,West,Office Supplies,9,245.93,91.62
2025-06-15,West,Technology,1,48.34,3.66
2025-06-15,East,Furniture,8,634.12,219.55
2025-06-15,West,Furniture,2,112.28,33.24
2025-06-15,East,Office Supplies,6,770.84,56.12
2025-06-15,West,Technology,8,38.93,10.71
2025-06-15,Central,Technology,1,208.96,24.81
2025-06-15,West,Technology,7,227.53,35.91
2025-06-15,East,Technology,8,208.16,83.0
2025-06-15,East,Technology,3,193.26,46.28
2025-06-15,East,Furniture,7,415.61,63.07
2025-06-16,East,Technology,9,409.17,87.24
2025-06-16,East,Technology,5,313.98,40.4
2025-06-16,West,Office Supplies,7,47.93,12.55
2025-06-16,East,Technology,5,359.85,109.94
2025-06-16,West,Office Supplies,9,214.78,41.87
2025-06-16,West,Technology,5,185.89,47.21
2025-06-16,East,Office Supplies,1,974.03,49.77
2025-06-16,East,Furniture,7,471.87,138.6
2025-06-17,West,Office Supplies,4,79.29,24.8
2025-06-18,East,Furniture,8,724.33,198.45
2025-06-18,East,Furniture,8,258.53,24.78
2025-06-18,South,Technology,9,175.33,4.89
2025-06-18,Central,Office Supplies,6,295.81,64.38
2025-06-19,West,Furniture,8,140.5,5.18
2025-06-19,Central,Technology,6,121.27,18.04
2025-06-19,South,Office Supplies,5,186.41,35.3
2025-06-19,South,Office Supplies,1,282.21,45.95
2025-06-19,East,Office Supplies,3,539.29,1.04
2025-06-20,West,Furniture,1,177.47,70.22
2025-06-20,West,Technology,1,173.78,10.38
2025-06-20,East,Furniture,2,454.98,-22.58
2025-06-20,East,Technology,3,455.77,92.24
2025-06-20,West,Technology,2,495.8,110.49
2025-06-20,West,Office Supplies,1,500.19,115.04
2025-06-20,West,Furniture,7,528.65,65.04
2025-06-21,South,Office Supplies,5,130.49,25.19
2025-06-21,Central,Furniture,7,310.45,56.19
2025-06-21,South,Office Supplies,2,79.58,-2.35
2025-06-22,East,Furniture,9,264.18,48.71
2025-06-22,Central,Furniture,3,353.4,87.19
2025-06-23,Central,Office Supplies,1,156.1,-0.9
2025-06-23,West,Technology,6,403.08,78.32
2025-06-23,West,Technology,8,130.34,11.88
2025-06-23,East,Technology,8,1162.64,102.42
2025-06-23,Central,Technology,8,333.56,55.61
2025-06-24,West,Office Supplies,9,225.16,12.4
2025-06-24,West,Office Supplies,2,243.43,28.89
2025-06-24,East,Technology,8,556.16,77.57
2025-06-24,West,Furniture,4,225.31,38.16
2025-06-25,East,Office Supplies,8,742.98,215.15
2025-06-25,West,Office Supplies,6,205.2,52.95
2025-06-25,East,Technology,1,155.98,-6.61
2025-06-26,South,Furniture,8,304.96,93.61
2025-06-26,South,Technology,7,99.74,38.67
2025-06-26,Central,Technology,7,262.92,92.08
2025-06-26,South,Office Supplies,2,507.08,42.05
2025-06-26,East,Technology,6,245.22,96.38
2025-06-26,South,Technology,7,106.48,19.42
2025-06-26,East,Technology,6,838.56,259.08
2025-06-26,Central,Furniture,6,266.43,100.81
2025-06-27,West,Furniture,9,279.96,76.04
2025-06-27,South,Furniture,9,238.49,42.19
2025-06-27,East,Technology,7,317.69,27.06
2025-06-27,West,Technology,5,199.07,30.18
2025-06-28,South,Office Supplies,5,375.83,111.52
2025-06-28,East,Furniture,9,331.14,0.4
2025-06-28,Central,Technology,2,319.3,58.74
2025-06-28,East,Office Supplies,3,230.36,3.86
2025-06-28,South,Technology,2,314.72,5.88
2025-06-29,South,Office Supplies,8,104.59,-3.34
2025-06-29,East,Technology,5,660.72,206.86
2025-06-29,Central,Furniture,9,208.95,-4.96
2025-06-29,East,Technology,6,613.9,101.9
2025-06-29,East,Furniture,8,199.81,45.87
2025-06-29,Central,Furniture,1,151.89,31.66
2025-06-29,East,Furniture,7,552.02,117.39
2025-06-29,Central,Office Supplies,6,36.55,14.61
2025-06-29,Central,Office Supplies,9,85.83,21.77
2025-06-30,South,Office Supplies,4,599.28,-19.41
2025-06-30,East,Technology,4,322.69,33.03
2025-06-30,Central,Furniture,4,187.07,73.27
2025-06-30,East,Furniture,2,306.77,-3.48
2025-06-30,South,Office Supplies,8,130.7,21.05
2025-06-30,West,Technology,1,125.96,23.08
2025-07-01,West,Technology,5,400.01,50.37
2025-07-01,Central,Technology,5,254.29,70.84
2025-07-01,East,Office Supplies,7,125.55,43.21
2025-07-01,West,Technology,6,34.35,13.24
2025-07-01,East,Technology,3,222.22,7.88
2025-07-01,South,Office Supplies,3,231.83,86.78
2025-07-01,South,Furniture,9,462.06,87.6
2025-07-02,Central,Technology,4,318.37,126.24
2025-07-02,East,Technology,8,281.24,-7.86
2025-07-02,East,Office Supplies,3,357.69,72.36
2025-07-02,Central,Office Supplies,8,164.19,38.81
2025-07-02,West,Technology,5,734.74,-32.19
2025-07-02,West,Office Supplies,3,71.48,5.29
2025-07-02,West,Furniture,8,651.54,55.02
2025-07-02,South,Furniture,9,284.77,-11.94
2025-07-03,West,Furniture,4,290.61,1.3
2025-07-03,East,Office Supplies,8,11.82,2.59
2025-07-03,Central,Office Supplies,4,390.17,-11.23
2025-07-03,South,Furniture,9,33.76,7.91
2025-07-03,South,Office Supplies,4,132.8,-0.15
2025-07-03,East,Office Supplies,3,223.5,13.82
2025-07-03,East,Technology,5,620.69,65.7
2025-07-04,West,Furniture,3,85.23,17.99
2025-07-04,East,Technology,1,371.65,-0.69
2025-07-04,West,Technology,1,611.59,84.46
2025-07-04,Central,Furniture,4,172.12,19.19
2025-07-04,South,Office Supplies,4,114.51,5.06
2025-07-04,Central,Technology,6,116.34,28.25
2025-07-04,East,Technology,5,315.86,53.11
2025-07-05,East,Technology,4,639.98,192.13
2025-07-05,East,Technology,1,215.83,37.04
2025-07-05,West,Technology,3,649.06,133.33
2025-07-05,West,Furniture,5,397.11,4.25
2025-07-06,West,Technology,2,111.3,1.46
2025-07-06,East,Furniture,8,374.53,51.7
2025-07-06,East,Furniture,3,156.87,53.98
2025-07-06,West,Technology,5,112.26,11.66
2025-07-06,East,Office Supplies,9,101.64,8.92
2025-07-06,West,Technology,8,129.66,19.61
2025-07-06,South,Furniture,8,695.49,35.06
2025-07-06,Central,Furniture,3,950.47,367.38
2025-07-06,East,Technology,2,232.44,30.65
2025-07-06,South,Furniture,8,229.06,22.0
2025-07-06,East,Office Supplies,3,438.49,0.04
2025-07-06,Central,Office Supplies,7,95.01,37.19
